observation_id,timestamp,time_index,asset,regime,case_type,schema_variant,open,high,low,close,volume,log_return_1,rolling_vol_20,momentum_20,drawdown_60,stress_score,volume_zscore,target_return_1,target_regime,quality_flags,valid_for_training
2020-01-06-EEM-00085,2020-01-06T00:00:00Z,4,EEM,NORMAL,sparse_history,v1,113.6634946049,113.9955038922,111.6883162361,112.0155117914,995627.1327122982,-0.0146049217,0.0107743272,,-0.0149977468,0.1750828177,-0.0286648304,0.0032556959,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-HYG-00086,2020-01-06T00:00:00Z,4,HYG,NORMAL,sparse_history,v1,118.1557646809,118.5956883524,115.5446844948,115.9764941934,1010364.9415299614,-0.0186162593,0.0134780174,,-0.0184440471,0.2190177831,-0.0420257031,0.0047393956,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-LQD-00087,2020-01-06T00:00:00Z,4,LQD,NORMAL,sparse_history,v1,118.0018524275,119.0190691258,117.8330227585,118.8490273719,1107828.7914260989,0.0071536872,0.0099550214,,0.0000000000,0.1617690975,1.2437214815,-0.0065691580,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-VNQ-00088,2020-01-06T00:00:00Z,4,VNQ,NORMAL,sparse_history,v1,118.4236976560,119.2725639747,118.2827106091,119.1307351779,870964.4609795384,0.0059526535,0.0071679100,,-0.0090340132,0.1164785379,-1.2522076362,0.0017393702,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-DBC-00089,2020-01-06T00:00:00Z,4,DBC,NORMAL,sparse_history,v1,123.2988591637,123.4868341885,122.1760095789,122.3625571665,937953.6454718546,-0.0076227398,0.0083605008,,-0.0095702172,0.1358581375,-0.4835724908,0.0002306839,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLK-00090,2020-01-06T00:00:00Z,4,XLK,NORMAL,sparse_history,v1,128.0594736570,129.1096400177,127.8851399386,128.9341156058,1006931.5782947843,0.0068067482,0.0061773792,,0.0000000000,0.1003824116,-0.1869839403,-0.0006611523,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLF-00091,2020-01-06T00:00:00Z,4,XLF,NORMAL,sparse_history,v1,127.3577579635,128.2325522711,127.2124435565,128.0864064807,972707.0606644740,0.0057049688,0.0066323471,,-0.0043393499,0.1077756402,-0.5999334839,-0.0045519540,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLE-00092,2020-01-06T00:00:00Z,4,XLE,NORMAL,sparse_history,v1,132.0367589606,132.7302789802,131.9214664056,132.6144819660,1004223.1093160366,0.0043659264,0.0082463842,,0.0000000000,0.1340037435,-0.7554994062,0.0100606551,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLP-00093,2020-01-06T00:00:00Z,4,XLP,NORMAL,sparse_history,v1,134.8687925031,134.9282814172,134.5123178293,134.5716756890,1045834.4617566885,-0.0022054366,0.0034415320,,-0.0022030064,0.0559248947,1.0351001086,0.0081119970,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLU-00094,2020-01-06T00:00:00Z,4,XLU,NORMAL,sparse_history,v1,137.2434815989,138.5362538969,137.0290000964,138.3200898913,1027847.4413043776,0.0078139049,0.0028967321,,0.0000000000,0.0470718969,1.2128912226,-0.0143523066,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLI-00095,2020-01-06T00:00:00Z,4,XLI,NORMAL,sparse_history,v1,136.7916842408,137.0446836690,135.2818476450,135.5325182161,1062662.3609243755,-0.0092476173,0.0066488989,,-0.0170793786,0.1080446069,0.7399936477,0.0019461289,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLC-00096,2020-01-06T00:00:00Z,4,XLC,NORMAL,sparse_history,v1,138.6665977428,138.8411706152,137.6229973944,137.7964748346,1009049.9396611416,-0.0062946980,0.0066800662,,-0.0195491912,0.1085510753,0.6784699332,-0.0025836957,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLB-00097,2020-01-06T00:00:00Z,4,XLB,NORMAL,sparse_history,v1,140.0154351929,140.2606174065,138.5518303735,138.7948752542,1001993.2523619006,-0.0087555423,0.0106953124,,-0.0087173242,0.1737988262,0.1731524115,0.0062910750,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-XLY-00098,2020-01-06T00:00:00Z,4,XLY,NORMAL,sparse_history,v1,146.9756067020,147.3066220972,145.0025048949,145.3298136693,973189.0425695911,-0.0112608957,0.0082898766,,-0.0122475539,0.1347104948,-0.2203854952,-0.0094465902,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-06-CASH-00099,2020-01-06T00:00:00Z,4,CASH,NORMAL,sparse_history,v1,147.6792720330,147.7354121544,147.6699170747,147.7260542327,893107.2376293467,0.0003167323,0.0002072846,,0.0000000000,0.0033683747,-1.0450402446,0.0001324609,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-SPY-00100,2020-01-07T00:00:00Z,5,SPY,NORMAL,sparse_history,v1,100.1131215925,100.6176090955,100.0292456303,100.5333810349,1188747.1749557019,0.0041890594,0.0058070755,,-0.0077499532,0.0943649768,1.6034184335,0.0096578656,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-QQQ-00101,2020-01-07T00:00:00Z,5,QQQ,NORMAL,sparse_history,v1,102.8914892275,103.1131394521,101.5699096300,101.7891852566,1040182.2466715951,-0.0107710670,0.0070444287,,-0.0107132668,0.1144719658,0.6670521951,-0.0015045641,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-TLT-00102,2020-01-07T00:00:00Z,5,TLT,NORMAL,sparse_history,v1,104.9930596266,106.6607763174,104.7172309733,106.3813005979,820435.4847195365,0.0131355660,0.0077329214,,0.0000000000,0.1256599723,-1.5883693267,0.0070635776,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-GLD-00103,2020-01-07T00:00:00Z,5,GLD,NORMAL,sparse_history,v1,111.9091782949,112.6750799292,111.7819508117,112.5471271737,794142.3640802725,0.0056844079,0.0071379872,,0.0000000000,0.1159922919,-1.5069499920,0.0001406511,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-IWM-00104,2020-01-07T00:00:00Z,5,IWM,NORMAL,sparse_history,v1,111.1801921319,111.7244400823,111.0896993000,111.6335782262,1054812.9956432208,0.0040696472,0.0040643334,,0.0000000000,0.0660454169,1.4643681921,-0.0042105222,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-EEM-00105,2020-01-07T00:00:00Z,5,EEM,NORMAL,sparse_history,v1,112.0155117914,112.4539700736,111.9425741030,112.3807945354,958910.9205852149,0.0032556959,0.0097824544,,-0.0117856530,0.1589648844,-0.3964805765,0.0061352730,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-HYG-00106,2020-01-07T00:00:00Z,5,HYG,NORMAL,sparse_history,v1,115.9764941934,116.6379112113,115.8665624956,116.5274572671,1044420.8609657534,0.0047393956,0.0121191694,,-0.0137810239,0.1969365023,0.3006043845,0.0135868488,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-LQD-00107,2020-01-07T00:00:00Z,5,LQD,NORMAL,sparse_history,v1,118.8490273719,119.0051749789,117.9157229160,118.0708481265,1054892.9209030813,-0.0065691580,0.0096094993,,-0.0065476282,0.1561543635,0.5482235322,-0.0064135447,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-VNQ-00108,2020-01-07T00:00:00Z,5,VNQ,NORMAL,sparse_history,v1,119.1307351779,119.3796425744,119.0892926886,119.3381279385,1057877.7267735461,0.0017393702,0.0065423849,,-0.0073088566,0.1063137545,0.4432399597,-0.0035124336,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-DBC-00109,2020-01-07T00:00:00Z,5,DBC,NORMAL,sparse_history,v1,122.3625571665,122.3964342180,122.3569117510,122.3907875000,1052646.3918104824,0.0002306839,0.0074801680,,-0.0093417146,0.1215527307,0.6429494847,-0.0007094379,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLK-00110,2020-01-07T00:00:00Z,5,XLK,NORMAL,sparse_history,v1,128.9341156058,128.9511646231,128.8318609445,128.8488986934,857596.3553099337,-0.0006611523,0.0061942179,,-0.0006609338,0.1006560408,-1.8796270155,0.0045686502,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLF-00111,2020-01-07T00:00:00Z,5,XLF,NORMAL,sparse_history,v1,128.0864064807,128.2030151676,127.3886089325,127.5046880283,965532.9546637142,-0.0045519540,0.0063385084,,-0.0088612519,0.1030007622,-0.6214601207,0.0098795411,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLE-00112,2020-01-07T00:00:00Z,5,XLE,NORMAL,sparse_history,v1,132.6144819660,134.2249403260,132.3476442529,133.9554045010,1035340.8909381193,0.0100606551,0.0077820228,,0.0000000000,0.1264578708,-0.4108172636,0.0001530327,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLP-00113,2020-01-07T00:00:00Z,5,XLP,NORMAL,sparse_history,v1,134.5716756890,135.8878677118,134.3533466843,135.6677604199,996890.3687086020,0.0081119970,0.0036955672,,0.0000000000,0.0600529677,0.4857283249,0.0045628692,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLU-00114,2020-01-07T00:00:00Z,5,XLU,NORMAL,sparse_history,v1,138.3200898913,138.7171323603,135.9576711314,136.3490558233,926066.3345934089,-0.0143523066,0.0082599118,,-0.0142498033,0.1342235661,-0.2633282348,0.0107154786,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLI-00115,2020-01-07T00:00:00Z,5,XLI,NORMAL,sparse_history,v1,135.5325182161,135.8493943009,135.4797654668,135.7965387881,996173.6266908656,0.0019461289,0.0062651552,,-0.0151646258,0.1018087719,-1.1043204073,-0.0133738993,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLC-00116,2020-01-07T00:00:00Z,5,XLC,NORMAL,sparse_history,v1,137.7964748346,137.8676796678,137.3698891029,137.4409102019,1011374.5469181086,-0.0025836957,0.0059796733,,-0.0220791081,0.0971696918,0.6290735500,0.0040466212,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLB-00117,2020-01-07T00:00:00Z,5,XLB,NORMAL,sparse_history,v1,138.7948752542,139.8465324664,138.6202414608,139.6707965756,991832.2184806431,0.0062910750,0.0106669688,,-0.0024614330,0.1733382436,0.0181580192,-0.0037606521,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-XLY-00118,2020-01-07T00:00:00Z,5,XLY,NORMAL,sparse_history,v1,145.3298136693,145.6043879089,143.6914139147,143.9634065767,991603.5004666515,-0.0094465902,0.0084448746,,-0.0215345124,0.1372292125,-0.0882892495,0.0052692621,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-07-CASH-00119,2020-01-07T00:00:00Z,5,CASH,NORMAL,sparse_history,v1,147.7260542327,147.7495375654,147.7221406463,147.7456234606,1025634.5637955408,0.0001324609,0.0001985170,,0.0000000000,0.0032259017,0.4507921028,0.0003161584,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-SPY-00120,2020-01-08T00:00:00Z,6,SPY,NORMAL,sparse_history,v1,100.5333810349,101.7050947378,100.3391934590,101.5090226387,915798.6376869574,0.0096578656,0.0062523983,,0.0000000000,0.1016014731,-1.0520841076,0.0025703732,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-QQQ-00121,2020-01-08T00:00:00Z,6,QQQ,NORMAL,sparse_history,v1,101.7891852566,101.8198149282,101.6055684294,101.6361520514,1020149.8885543619,-0.0015045641,0.0064319741,,-0.0122005929,0.1045195790,0.4453543799,-0.0143161096,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-TLT-00122,2020-01-08T00:00:00Z,6,TLT,NORMAL,sparse_history,v1,106.3813005979,107.2867451696,106.2310140825,107.1353933357,989540.4438909082,0.0070635776,0.0072966585,,0.0000000000,0.1185707004,0.0402936330,-0.0060409822,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-GLD-00123,2020-01-08T00:00:00Z,6,GLD,NORMAL,sparse_history,v1,112.5471271737,112.5661245900,112.5439611974,112.5629581684,1082105.6943520915,0.0001406511,0.0071069042,,0.0000000000,0.1154871938,1.2926871010,-0.0046675718,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-IWM-00124,2020-01-08T00:00:00Z,6,IWM,NORMAL,sparse_history,v1,111.6335782262,111.7275853571,111.0709185877,111.1645307317,910630.7535283130,-0.0042105222,0.0044851259,,-0.0042016703,0.0728832963,-0.9195792456,-0.0065803226,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-EEM-00125,2020-01-08T00:00:00Z,6,EEM,NORMAL,sparse_history,v1,112.3807945354,113.2111468227,112.2428971651,113.0724008138,976502.8069126682,0.0061352730,0.0092432989,,-0.0057040512,0.1502036064,-0.1718808753,-0.0158571408,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-HYG-00126,2020-01-08T00:00:00Z,6,HYG,NORMAL,sparse_history,v1,116.5274572671,118.4424825119,116.2108090790,118.1215027129,903599.8356176625,0.0135868488,0.0118710128,,-0.0002899729,0.1929039576,-1.1269982929,-0.0105724186,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-LQD-00127,2020-01-08T00:00:00Z,6,LQD,NORMAL,sparse_history,v1,118.0708481265,118.2222986596,117.1655363084,117.3160186149,1045622.4230897937,-0.0064135447,0.0091870374,,-0.0128987909,0.1492893572,0.3964802376,0.0025417944,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-VNQ-00128,2020-01-08T00:00:00Z,6,VNQ,NORMAL,sparse_history,v1,119.3381279385,119.4219613876,118.8361564747,118.9196959808,1082212.5449865991,-0.0035124336,0.0060520873,,-0.0107895020,0.0983464185,0.6232971335,-0.0011126243,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-DBC-00129,2020-01-08T00:00:00Z,6,DBC,NORMAL,sparse_history,v1,122.3907875000,122.4081532332,122.2866362088,122.3039896264,1098332.7667965230,-0.0007094379,0.0068317167,,-0.0100442759,0.1110153972,0.9781536119,0.0251780832,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLK-00130,2020-01-08T00:00:00Z,6,XLK,NORMAL,sparse_history,v1,128.8488986934,129.5571832215,128.7311655830,129.4389109991,1095228.8934351015,0.0045686502,0.0056575018,,0.0000000000,0.0919344036,1.2414003242,-0.0088212487,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLF-00131,2020-01-08T00:00:00Z,6,XLF,NORMAL,sparse_history,v1,127.5046880283,129.0250578631,127.2527504683,128.7706189398,1002635.0663662929,0.0098795411,0.0068852669,,0.0000000000,0.1118855877,-0.0646464442,0.0008306593,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLE-00132,2020-01-08T00:00:00Z,6,XLE,NORMAL,sparse_history,v1,133.9554045010,133.9800061617,133.9513045903,133.9759056235,744619.3675581132,0.0001530327,0.0073359646,,0.0000000000,0.1192094240,-1.8724867146,-0.0117379063,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLP-00133,2020-01-08T00:00:00Z,6,XLP,NORMAL,sparse_history,v1,135.6677604199,136.4125821595,135.5439535703,136.2882091047,1005593.8672429727,0.0045628692,0.0033818404,,0.0000000000,0.0549549072,0.5312297011,-0.0044580161,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLU-00134,2020-01-08T00:00:00Z,6,XLU,NORMAL,sparse_history,v1,136.3490558233,138.1133142164,136.0568467463,137.8179571433,1060990.9481744214,0.0107154786,0.0082811112,,-0.0036302228,0.1345680569,1.4193493271,-0.0002275518,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLI-00135,2020-01-08T00:00:00Z,6,XLI,NORMAL,sparse_history,v1,135.7965387881,136.1597646363,133.6340995118,133.9924999532,980705.3072157600,-0.0133738993,0.0071371778,,-0.0282480319,0.1159791390,-1.2384579176,-0.0037601525,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLC-00136,2020-01-08T00:00:00Z,6,XLC,NORMAL,sparse_history,v1,137.4409102019,138.1098936266,137.3296759414,137.9982083312,996953.6161777240,0.0040466212,0.0060862033,,-0.0181138151,0.0989008041,0.3910102628,-0.0088653003,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLB-00137,2020-01-08T00:00:00Z,6,XLB,NORMAL,sparse_history,v1,139.6707965756,139.7758472307,139.0418733726,139.1465297106,1137933.8834866842,-0.0037606521,0.0097388495,,-0.0062057835,0.1582563043,1.6272840022,0.0003178993,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-XLY-00138,2020-01-08T00:00:00Z,6,XLY,NORMAL,sparse_history,v1,143.9634065767,144.8765073289,143.8116903910,144.7239896010,988567.2413591912,0.0052692621,0.0080870801,,-0.0163651138,0.1314150511,-0.1044971524,0.0050236696,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-08-CASH-00139,2020-01-08T00:00:00Z,6,CASH,NORMAL,sparse_history,v1,147.7456234606,147.8016870293,147.7362812557,147.7923418703,1082424.4870573625,0.0003161584,0.0001818143,,0.0000000000,0.0029544825,0.9892986306,0.0003668855,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-SPY-00140,2020-01-09T00:00:00Z,7,SPY,NORMAL,sparse_history,v1,101.5090226387,101.8225918355,101.4568394253,101.7702743192,1003545.2759393271,0.0025703732,0.0057905989,,0.0000000000,0.0940972318,-0.1483748146,0.0099530403,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-QQQ-00141,2020-01-09T00:00:00Z,7,QQQ,NORMAL,sparse_history,v1,101.6361520514,101.9271589107,99.9046129931,100.1914834456,947157.6335016657,-0.0143161096,0.0075454990,,-0.0262412936,0.1226143595,-0.2558142560,-0.0049061805,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-TLT-00142,2020-01-09T00:00:00Z,7,TLT,NORMAL,sparse_history,v1,107.1353933357,107.2648339365,106.3614802622,106.4901412718,918637.8845742979,-0.0060409822,0.0074548467,,-0.0060227722,0.1211412588,-0.6466564609,-0.0032245249,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-GLD-00143,2020-01-09T00:00:00Z,7,GLD,NORMAL,sparse_history,v1,112.5629581684,112.6680373066,111.9341969163,112.0387867330,1060499.2133954002,-0.0046675718,0.0076870546,,-0.0046566956,0.1249146366,0.9419394451,-0.0032672946,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-IWM-00144,2020-01-09T00:00:00Z,7,IWM,NORMAL,sparse_history,v1,111.1645307317,111.3108304272,110.2900935746,110.4354337315,969909.7167410906,-0.0065803226,0.0050411297,,-0.0107328325,0.0819183582,0.1174161653,-0.0125826539,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-EEM-00145,2020-01-09T00:00:00Z,7,EEM,NORMAL,sparse_history,v1,113.0724008138,113.4310018097,110.9405774994,111.2935369563,1009611.8712848038,-0.0158571408,0.0103732372,,-0.0213463929,0.1685651051,0.2499117505,-0.0087715778,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-HYG-00146,2020-01-09T00:00:00Z,7,HYG,NORMAL,sparse_history,v1,118.1215027129,118.3712687079,116.6321118364,116.8792511107,1063484.8463800971,-0.0105724186,0.0121121224,,-0.0108036504,0.1968219886,0.6308311172,0.0074316935,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-LQD-00147,2020-01-09T00:00:00Z,7,LQD,NORMAL,sparse_history,v1,117.3160186149,117.6743815369,117.2563799740,117.6145911139,921888.0898415803,0.0025417944,0.0085615643,,-0.0103865912,0.1391254191,-1.1152309986,-0.0036075040,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-VNQ-00148,2020-01-09T00:00:00Z,7,VNQ,NORMAL,sparse_history,v1,118.9196959808,118.9461585702,118.7610234512,118.7874566141,1067844.4008705763,-0.0011126243,0.0056035026,,-0.0118895096,0.0910569165,0.4368415014,0.0222675076,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-DBC-00149,2020-01-09T00:00:00Z,7,DBC,NORMAL,sparse_history,v1,122.3039896264,126.0540429528,121.6881136213,125.4224635086,1004902.4383234464,0.0251780832,0.0109860537,,0.0000000000,0.1785233732,-0.0530268423,0.0024356139,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLK-00150,2020-01-09T00:00:00Z,7,XLK,NORMAL,sparse_history,v1,129.4389109991,129.6672735655,128.0757625171,128.3021194994,1063740.1864409405,-0.0088212487,0.0071597181,,-0.0087824557,0.1163454193,0.7405228539,0.0055970870,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLF-00151,2020-01-09T00:00:00Z,7,XLF,NORMAL,sparse_history,v1,128.7706189398,128.8990385694,128.7492260374,128.8776278894,1042010.7949638617,0.0008306593,0.0063778840,,0.0000000000,0.1036406152,0.5330017505,0.0055749033,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLE-00152,2020-01-09T00:00:00Z,7,XLE,NORMAL,sparse_history,v1,133.9759056235,134.2904249481,132.1016533817,132.4125024904,943354.1704548071,-0.0117379063,0.0088484320,,-0.0116692858,0.1437870197,-0.5110824544,0.0092241825,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLP-00153,2020-01-09T00:00:00Z,7,XLP,NORMAL,sparse_history,v1,136.2882091047,136.4097241111,135.5610118555,135.6819863518,1171384.9140665412,-0.0044580161,0.0043361852,,-0.0044480939,0.0704630102,1.7030317152,-0.0071574125,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLU-00154,2020-01-09T00:00:00Z,7,XLU,NORMAL,sparse_history,v1,137.8179571433,137.8242292895,137.7803292613,137.7865999803,904426.9818030102,-0.0002275518,0.0077487566,,-0.0038569228,0.1259172954,-0.6924898258,-0.0004915616,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLI-00155,2020-01-09T00:00:00Z,7,XLI,NORMAL,sparse_history,v1,133.9924999532,134.0932663997,133.3892255168,133.4896137776,921273.2507543713,-0.0037601525,0.0066077873,,-0.0318951064,0.1073765437,-1.8357688764,-0.0005000721,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLC-00156,2020-01-09T00:00:00Z,7,XLC,NORMAL,sparse_history,v1,137.9982083312,138.2428874422,136.5377001273,136.7802196712,1129456.1961308050,-0.0088653003,0.0061272859,,-0.0267800598,0.0995683961,1.6858454770,-0.0116587111,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLB-00157,2020-01-09T00:00:00Z,7,XLB,NORMAL,sparse_history,v1,139.1465297106,139.1996210565,139.1376827938,139.1907713267,950826.4755958921,0.0003178993,0.0091118408,,-0.0058898068,0.1480674132,-0.7117565513,-0.0039524877,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-XLY-00158,2020-01-09T00:00:00Z,7,XLY,NORMAL,sparse_history,v1,144.7239896010,145.5990058100,144.5785805004,145.4528643842,1057101.6426911952,0.0050236696,0.0077177490,,-0.0114112242,0.1254134220,0.4341267572,0.0025810722,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-09-CASH-00159,2020-01-09T00:00:00Z,7,CASH,NORMAL,sparse_history,v1,147.7923418703,147.8574232303,147.7814972982,147.8465746788,1029358.1538665531,0.0003668855,0.0001709287,,0.0000000000,0.0027775922,0.3057554873,-0.0000263051,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-10-SPY-00160,2020-01-10T00:00:00Z,8,SPY,NORMAL,sparse_history,v1,101.7702743192,102.9928666942,101.5676895904,102.7882555637,1012231.3715495222,0.0099530403,0.0060024774,,0.0000000000,0.0975402575,-0.0502334158,-0.0082165068,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-10-QQQ-00161,2020-01-10T00:00:00Z,8,QQQ,NORMAL,sparse_history,v1,100.1914834456,100.2897949457,99.6032994627,99.7011298102,897442.5243567501,-0.0049061805,0.0070914502,,-0.0310070293,0.1152360658,-0.7148292821,0.0051365778,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-10-TLT-00162,2020-01-10T00:00:00Z,8,TLT,NORMAL,sparse_history,v1,106.4901412718,106.5588172938,106.0788592550,106.1473141861,974825.4409406517,-0.0032245249,0.0071686942,,-0.0092227145,0.1164912810,-0.0263280015,0.0109353553,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
2020-01-10-GLD-00163,2020-01-10T00:00:00Z,8,GLD,NORMAL,sparse_history,v1,112.0387867330,112.1119994771,111.6003464536,111.6733203805,1020129.1878707471,-0.0032672946,0.0077209382,,-0.0079034684,0.1254652450,0.5046477598,0.0103486409,NORMAL,INSUFFICIENT_HISTORY;SPARSE_HISTORY,false
